,Player,year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,all_nba_tm,Position,W,L,traded,num_all_nba,all_nba_nxt_yr,all_nba_c_year,all_nba_n_year
7368,Matt Fish,1996,C,-0.335156383249359,TOT,-1.4985189985474956,-0.8772584972873619,-1.2575371575140672,-0.8743965411850946,-1.0614564924574426,1.7520611220444693,-0.74790143616913,-0.808011091029804,-1.265297991002784,-0.7199819600191675,-0.8977848913750536,1.3754923815787796,1.2517285312586652,-0.7657622429135329,-0.6482790978154025,-1.0484292564371531,-0.5780889792599546,-1.0249283901118926,-0.905081374416141,-0.7939858013109479,-1.0236617403162824,-0.05537270328688995,-1.369186077473199,-1.1713213178536759,-0.9222126388062861,0.6254101753440388,0.8629907777659522,-0.9702557991279969,1.0349197617990011,0.3689348560337079,-0.6364548424500343,-0.19690163180639578,-0.3386626034002108,-0.48432685715864693,1.304128238381462,-1.1902500078467964,-0.6251102915086935,-0.5221763648775246,-0.9724112479642988,-0.7560520948864818,0.9450678782430111,0.37737473222967194,0.836119332080808,0.6006777712612799,-0.3890198318583378,None,C,-0.2734687213886744,45.0,1,0,None,0,0
21364,Cody Zeller,2020,C,0.3492093009227898,CHA,0.9327276872373498,0.939279722093972,0.3894542263050206,0.48287143684971046,0.26327481050223184,0.7207869373348766,-0.7487250943236079,-0.6313626965384822,-0.3892015340767276,0.9488623364950268,0.7847729063082118,0.5715341213029904,0.3327656971562504,0.5056204430883448,0.7439828027490655,-0.12438614518354332,2.622869141500497,0.8016508609391318,1.3975585897479383,-0.24035187222383353,0.1938242115714978,0.0022948333472156417,0.2138123734576727,0.7882597602990602,0.37273006920805163,0.9437702590090279,0.37542936510781766,-1.0739918712294203,0.7410036050437959,1.4632384834515515,0.7901196624303325,1.2115120740742582,-0.22105564645941989,-0.02585117030402321,-0.07276016421639157,-0.17453658210792697,0.3944670395987364,0.7818585615947627,0.34478459886118995,0.6780574411193669,0.5847470566436453,0.4727349970561117,-0.3094552283283932,0.23669422548415467,0.013942509338029138,None,C,-0.9242744645828851,53.0,0,0,None,0,0
1344,Bob Elliott,1981,C,-0.2821269588418004,BKN,0.47273744772544185,-0.19672663743849836,-0.3951716621976893,-0.37064315634151457,-0.4802082685834264,0.6772477054792656,-0.3317469802750303,-0.5011644487202925,2.3074005516634544,-0.3543958483884212,-0.44740072065382874,0.6065803381178819,0.655685252416974,-0.15739593594734058,0.10636355680292293,-0.6676666406434124,0.10071307229612614,-0.21398771759043422,-0.11211970444425629,-0.296908963970722,-0.6057868746232122,-0.4861291660374197,-0.10653143274602682,0.07374004438788032,-0.3376561027107047,-0.1271922429832267,0.4716756955622616,-0.4057158627765856,0.8363515248640465,0.4031575129942024,0.09724434594976261,0.24522525274152993,-0.039618402576938466,-0.5969514834047345,-0.3840612669094439,0.3878865091505229,-0.14888669526583861,-0.42776932955106467,-0.4949574221503177,-0.4835463419665027,-0.1113778893692992,-0.024506130721479082,-0.6249589121314207,-0.2424468559727836,-0.5867701009302064,None,C,-1.286610040093282,58.0,0,0,No data/Retired,0,0
10427,Jim McIlvaine,2001,C,0.0739105164094543,BKN,-1.4150310969019049,-0.8092042416072701,-0.9445969507167429,-1.050120933043367,-1.064091692213927,-0.6827724447938638,-0.726020472214297,-0.79157885079611,-1.168254372156187,-0.9637800109984612,-0.9599379916177024,-0.7999307391086729,-0.9358250544047179,-0.8029191624402566,-0.7468257050001766,-0.09617556493885748,-0.7553367997304178,-0.5822790268290697,-0.6599771368436187,-0.8948830810895517,-0.5810535463461382,0.6544737761176309,-0.9312910107217603,-0.09762447758077314,-1.0325753902413477,-1.1288744186077526,-0.6765693539986213,-0.9114068597942079,0.667347733616538,-0.34025774753689025,0.4069989982307885,0.08383075669296898,-1.0354874785298145,0.3290661428759879,2.5593185604233835,0.7996224177420895,-1.6583201080383223,-0.7234636586708353,-0.8511003386548672,-0.8183990314593022,-0.659375285293886,-1.5336148481459733,1.5960121327511394,-0.7467315594168902,-0.5039054937747596,None,C,-1.1676580194847432,56.0,0,0,No data/Retired,0,0
21019,LaMarcus Aldridge,2020,C,2.0484498282777066,SAS,0.47363213334243653,1.3663351350614936,1.475205402670532,1.8467379013516743,1.6713401656600098,0.43772975240816253,0.3015637018091844,0.13591361832240578,0.6386154698922385,2.1503485591181497,2.2656349575211823,0.10207223310610247,0.2307175500283337,1.1460192006152423,1.0331151144257151,0.5603446762822027,1.419952275814738,1.4416810037188588,1.518479180846509,0.2702751976814189,0.1938242115714978,2.915815250972167,0.3355634451036454,0.7882597602990602,1.5976096579037056,1.0903989694626883,0.326197304090952,-0.8768873722017092,-0.07749034496980509,0.25315017014378066,0.32744369796762846,0.3375290565867121,-0.21057259518402474,-0.5040074322210965,1.4355612080662206,-0.8384306419709289,0.849588225962381,1.2224645962295837,0.45219982430145444,1.0684591193355122,0.5064721641608554,0.948335735803637,-0.15265272278651576,0.710620210651141,0.9475611726060599,None,C,-0.34378119077853925,46.0,0,5,None,0,0
12130,Robert Swift,2005,C,-1.8005290977901995,OKC,-1.4961078887256667,-0.8980378187555444,-1.5785939639151236,-1.244755779451161,-1.3009205200897505,0.2697957735887889,-0.7362875166380076,-0.799126012495647,-1.2033375145031264,-1.1587651776506729,-1.2170115496011473,0.06856608968443449,-0.05653937334278726,-0.851542282896915,-0.802820989740997,-0.7822194594578944,-1.126789194461215,-1.2872575363301177,-1.3386167406570384,-0.9538585033173951,-1.2195803938675083,-0.02618591228787986,-1.1501014840702497,-1.2507776512398392,-1.1862745016209533,-1.159510568281955,-0.01245571088797357,-0.9754281630095204,2.2483918762043853,-1.0295348953025643,-1.2723344078211651,-1.3070543239760197,-0.9220004992486003,-0.8856738516469631,3.6571602904066074,1.0291486989908865,-1.2184795285135184,-0.6479360022837514,-0.974033202159136,-0.8836948442122079,-0.7299246332063093,-1.5683614128868055,1.2015299144493705,-0.8536521637423691,-0.5314078107965734,None,C,0.9491684002052684,30.0,0,0,None,0,0
13658,Zydrunas Ilgauskas,2007,C,1.0687655636793656,CLE,0.9500579799991005,1.777534384682281,0.6287579407149957,0.8251184815378096,0.7378465982216202,0.491535363246354,-0.7743997493930459,-0.8384125976299275,-1.2082107262552704,1.1787387236239397,1.2474321756328872,0.3112785672277912,0.1381998481633117,0.2302102996236634,0.14995685381025145,0.5766455181097623,2.7031166910816116,1.145366468107511,1.689276568435747,-0.09171421493306939,-0.037963352234713796,1.835286039636353,0.6609814638323418,1.5783596901757742,0.5869069952429958,0.8460570564002388,0.17051840266001936,-0.9876492721818088,-0.3247503619345703,1.6282654941373602,0.9314584597580926,1.330897610898761,-0.24588665182580485,-0.3778070293451328,1.2790506147424061,-0.2256317822147097,0.5714669261588196,0.5594117260606205,2.1183516086171985,1.2747306292157312,0.7017013410039328,0.290326718504515,0.6586056152527506,0.4527746531639924,0.46791925506652216,None,C,0.8806694513587348,32.0,0,0,None,0,0
6957,Shaquille O'Neal,1995,C,-1.4167696533998435,ORL,0.9451177078155425,1.7248094794363593,1.5405896855189176,3.798565209316504,2.8434196706463823,1.4982970878589792,-0.7262613348646969,-0.7352997418282586,-1.234395019421914,4.427790522489815,3.6317670637058908,1.1670348824566497,1.150415054639882,2.943096330035001,4.684030179720715,-1.062319681366878,3.3406512956769028,2.692252403875819,2.959660648028029,0.3720368291401457,0.3891013082398381,3.6097664421145703,1.5112923241658556,1.430344295942988,3.412359017013054,2.6520086289824376,0.7374516948030271,-0.93028507000152,0.8946271966191628,1.4583065574460303,1.2703392950991823,1.5060130707761932,-0.06799270977001731,-0.35751238629818244,1.9076849167061791,-1.0638337174933412,2.3621045233423335,3.884573636831937,2.375225449719798,3.61869490987613,1.6689400583821155,1.7724506842243621,0.1785156762120634,1.5350497776076975,3.475860834750482,2nd,C,1.2517318721829849,25.0,0,1,3rd,1,1
4648,Bill Cartwright,1990,C,1.4765756859661605,CHI,0.4774671820528253,1.3399797909436795,0.9092533765882062,0.2529552212331987,0.20605118165473907,0.45630428759762565,-0.5199265998810642,-0.6270203916446822,-0.966176625715662,0.33720272315217814,0.33989146472429005,0.32901611947656906,0.33394943999515453,0.878626094398567,0.7758584556915841,0.5677261063254337,0.7944789530890433,1.1342382681735748,1.057413206961875,-0.04494189909101273,-0.41609675535863694,0.13841485754820612,0.4189522474069881,1.4785717387441193,0.37373822106651283,0.046369887080060936,0.6600288532100645,-0.719815743991232,0.4926799059768719,0.17318943447147409,0.809800906066017,0.6208008877943294,-0.44439953403195753,-0.8195554343395489,-0.15714726196400094,-0.07801374388798361,-0.4689880630961544,0.5216912947006458,0.2002508667350859,0.45253595849921135,0.4054357133583715,0.09547716598389284,-0.5186429878643638,-0.14481409102671983,-0.6145426209297372,None,C,1.069846042795196,27.0,0,0,None,0,0
2791,Tree Rollins,1985,C,0.8610327466761871,ATL,0.40384860850948506,1.003087951656848,0.39496704187914167,-0.3820139097251252,-0.5574200233233881,0.967872469687679,-0.4418031073740392,-0.5799417629203515,-0.7493070217772363,-0.3606469189214002,-0.5206905815640945,0.8950304877561823,0.9154201498708474,-0.5789390535146509,-0.6239493672953372,-0.029942040442642617,0.3882623306847366,1.1692748908385642,0.945498521664134,-0.751430813221152,-0.4706666279212511,3.2371341653896626,-0.5244464086630521,0.8397877901712936,-0.46160387947503256,-0.03349784980568612,0.7516282929445506,-0.6357395053126521,-0.3957890434862205,0.1894837168162575,1.1691988304611527,0.9034535841069369,-1.0961194596672788,-0.7001666522777277,2.939627375430177,0.0956755123810781,-1.579495816187128,-0.18184982373430772,1.0175757200105868,0.2746749535397844,0.4675352439479231,-0.11349435081107678,1.6812997519481574,0.5933891895157263,0.34228839485936063,None,C,-0.5504154287971924,48.0,0,0,None,0,0
7192,Gheorghe Mureșan,1995,C,-1.151493782097515,WAS,0.7077393067828015,1.0237578845686777,0.27061061341162296,0.4519745706594357,0.10384387422767677,1.2566781038483437,-0.7262613348646969,-0.7967771149579954,-1.234395019421914,0.7229193138170451,0.4469352746803934,0.9264813883324756,0.9177291590831342,0.004070917463964788,0.055240697524156404,0.00919991573267235,1.502972790504685,0.9857229480944839,1.1943808198894839,-0.7627964976789913,-0.01188095597678887,2.3275101003785963,0.3132625898006733,1.6704145155272858,0.24751122085242666,0.780876082542192,0.7684209955491103,-0.9462734193904705,-0.1619858252366983,1.0972175605383154,1.2247030855386871,1.2518081843425992,-1.005994326305298,-0.2847888722596271,2.3495745105342714,0.0622747002731125,-0.11202840843993182,0.3184019011420865,0.5797839935695166,0.4243228702582563,0.46375108041192226,0.10524093732443959,0.28642440586263906,0.19406800839177862,-0.11862132482944193,None,C,-1.531166983630971,61.0,0,0,None,0,0
4871,Gary Leonard,1990,C,-1.3384252445226463,MIN,-1.4687670229302774,-0.9256511355095703,-1.3659299114639898,-1.1205408940588113,-1.185987995656242,-0.31454929282650307,-0.5199265998810642,-0.6270203916446822,-0.966176625715662,-1.0973688363775356,-1.1503284260599462,-0.2831171374396281,-0.4323818872524146,-0.9738541288000996,-0.9370562319226509,-1.7013915874487873,-0.7547696044598226,-0.8869569233923528,-0.9096417187876326,-0.965643507496085,-1.1521558931925848,-0.033582621175630246,-1.129568174929269,-0.9363804958589115,-1.1174391282142853,-1.1862511069907558,-0.8420004144723153,-0.4078321351310482,0.4277868598671876,0.4827021119068534,0.662576149078959,0.6428270567209401,-1.181646512694604,-0.5117144931951594,2.46315720238937,0.47314890009272786,-0.6606491326599266,-0.6871185729876247,-0.9336397481941617,-0.8507400921938066,-0.93423416774732,-1.8195715511006194,-0.0782829936877323,-1.5429953904431628,-0.553746052584039,None,C,-1.3528525733988137,60.0,0,0,None,0,0
1464,Mychal Thompson,1982,C,0.3007722441676679,POR,0.7416673721057397,1.5879020858913242,1.9420016484508291,1.987755852550837,1.87757983618171,0.6290097629859838,-0.3921855894038043,-0.5463611294848784,-0.7160309977190035,2.0237969036160512,1.9557466159479282,0.567016813804922,0.5884893749158098,1.1956035892127963,1.770114908707873,-0.5214268375445573,2.268646730825798,3.1183104441245977,2.9280849315860564,1.0015005061317142,0.31238687690909395,1.827768211909656,1.9440876137852756,0.5942631811129399,1.8596173744738158,1.2365559535462358,0.40944730007464253,-0.5097507319030218,0.020079505076587286,0.8249556223693029,1.7215708008037078,1.519589689586808,0.14547228340641857,-0.6063848028340268,0.6098369672148946,-0.36396804276715133,0.8266708408573936,1.3691705619778727,1.5782141457072565,1.6942624898236542,0.7087907279064917,1.4334752003355926,0.03340962908891686,1.3221949446021903,2.0114320663630574,None,C,0.11099537956515364,40.0,0,0,None,0,0
14695,Erick Dampier,2009,C,1.5499191545548712,DAL,0.9991220084140261,1.7736440539332665,0.17998409640497454,-0.39418787234747443,-0.7484054334091543,2.292118941942493,-0.8492872329679226,-0.909961023005714,-1.2395443733665035,-0.16030599630219755,-0.497104130000801,2.020263989056713,1.937340568619051,-0.3389743360537608,-0.17071125632527437,-0.37535605060897165,2.1039040940775835,0.977181009053049,1.3995411504770108,-0.420534291919164,-0.7679958931673077,1.636169235315282,-0.3586342320961285,0.6358170126528242,-0.4598846801380292,0.4123827426520619,1.7909742488343567,-1.010420004189318,1.147068460122698,1.1387691613480655,1.0801849187060417,1.19483250902049,-0.6380429713143116,-1.0396906402082915,1.1218714424132474,0.779103819281083,-1.6743946881569642,1.1197671854234947,0.7422133803552114,1.029312405622545,0.9966994090861251,0.40021837852123715,0.5133698934929749,0.5228776062631609,0.35898336019766913,None,C,0.6802709169134861,32.0,0,0,None,0,0
1834,Dan Issel,1983,C,2.3754419814826324,DEN,0.7911426557851421,1.6229244675235046,0.9614774642220177,1.8120486684278043,1.7296093348713326,0.6269508562442837,0.5541739246297901,0.006870070382573909,0.6269321465517737,1.8048267799457514,1.7642464198377072,0.5895145253531672,0.6277504453564485,2.156461969412855,1.8990356333913117,0.8742853100118277,0.6537008673774235,1.6194199216087195,1.3414509985276277,0.29631777210838833,0.43967706813997587,0.03500134937452469,0.6010566301268299,0.5339939002732922,1.9271708296271375,1.9007117614074718,0.9784994699740525,-0.2760718726720757,0.2651240783647527,-0.1302814326187475,0.8684458343998237,0.5398507204224353,-0.12494656557550861,-0.2198029739109217,-0.2289711957279807,-1.1583052823002202,1.3672429272967068,2.305075739087434,-0.0004816013873624232,1.706947417854342,1.3689924242027234,1.769085927483785,-1.0113826549152602,1.2074645689858545,1.3338947125971279,None,C,0.3534133741480841,37.0,0,0,None,0,0
9891,Adam Keefe,2000,C,0.29403073027016013,UTA,0.258140967512617,-0.7614520638800938,-1.057578624746494,-0.9728324279308408,-1.0237007325962142,-0.2280889174655865,-0.7458093716436877,-0.8088987173601134,-1.1141681345999124,-0.8631294687591957,-0.8840600840350812,-0.37495077515533004,-0.5029951159467576,-0.7823246383429691,-0.8536446237038448,0.5534964666812084,-0.4354829539696449,-0.6063875845101535,-0.5746861533168605,-0.7468589654351615,-0.7895358031512805,-0.42925847526213745,-0.6921416562398117,-0.6225096806963257,-0.9954705153592641,-0.8832335844753976,-0.3489940279275067,-0.8242472785870092,-0.1817028349074886,0.6800588762894003,0.6581495545150415,0.7427466699140705,-0.4988728722875814,-0.17020174022794926,0.1061321622142311,1.7508097999131718,-0.7707340672661626,-0.8849227396403407,-0.41748938470578784,-0.7725137038987488,-0.40346376069615364,-0.8141028030684432,0.3730244972500566,-0.49104006724258975,-0.6780478896258959,None,C,1.1225686549186018,27.0,0,0,None,0,0
1808,Scott Lloyd,1983,C,1.1819832081773483,DAL,-1.9176827805347436,-0.9518034743430609,-0.7681462685436231,-0.956605516437401,-0.9047640429868092,-1.2256738508275615,-0.4395172505684542,-0.29933878095500716,-0.7792276800911471,-0.946700089162112,-0.8818227023716614,-1.1716371594772692,-1.2988666156436215,-0.7500172129904865,-0.7271477011438644,-0.35523539640774054,0.0031277553463034515,-0.4063072983314557,-0.27962640532688576,-0.4492559770675567,-0.7147064824323026,-0.12799000890684412,-1.3626048211775768,-0.7953100642368189,-0.9373215476511549,-0.4443082854312576,-1.2632658375283172,-0.16237807083246691,0.06443169069842981,0.8638997303419267,0.19085642005178632,0.4506853288015777,-0.17479736923223332,-0.34727235655071265,0.24728889138621915,-1.3230149208629904,-1.4227798172867285,-0.5652223572594512,-1.0522990313868983,-0.8552986705285833,-0.14226735059469492,0.016589670884622307,0.02491090283042514,0.06284070235533558,-0.4755624627520195,None,C,-0.21790772810166853,44.0,0,0,No data/Retired,0,0
11513,Ruben Boumtje-Boumtje,2004,C,-0.4514619523720169,POR,-1.7518296468733634,-0.894913938199818,-1.6736818646681793,-1.316758736187377,-1.288742897053851,-2.5066706678943786,-0.7191891648526451,-0.7683246571679179,-1.1973634700791822,-1.2700618665432253,-1.2476331498233548,-2.5030202255565794,-2.77791645082242,-0.9587281195069985,-1.0404137908213913,1.5754045889441282,-1.257052731124188,-1.3871864559477574,-1.40324409124257,-0.9694197656393947,-1.464247880083596,-0.6003919360670732,-1.536340652864651,-2.1116008205875727,-1.2624714854983097,-1.5442426814012589,-1.6460403583625138,-0.9356997522856457,0.5632320282950957,-1.406385939879503,-1.6701443078488845,-1.7156429319233217,-0.8212825369942698,-1.8954625382947057,0.8718261294945431,-1.8431434571241854,-1.5662796013996167,-0.6862082232519016,-0.9571505792454722,-0.9019649721094049,-0.8939396741786186,-0.768123315690747,-0.8039998525969568,-0.9594183255975449,-0.4845314156315005,None,C,0.0031687514703053303,41.0,0,0,No data/Retired,0,0
16254,Roy Hibbert,2012,C,-0.3848534446899948,IND,1.0808434674791834,1.8892636162030998,1.013507156428741,1.0303015319527686,0.8139649645958114,0.7629301561726386,-0.8666250103153625,-0.9594684004775894,-1.3375248809112272,1.4153678321461367,1.3738286183078405,0.4697492974921365,0.36233124584781673,0.9458339536203196,1.1338780238999022,0.07843309131833687,2.791368853664441,1.7539884235595953,2.229747951617137,-0.026165107597128454,-0.3726861216809341,3.4664961132166305,1.0526414312775512,1.7606425695000338,0.8893636221468004,1.1717759305220887,0.44394495269224177,-1.0808571103132911,0.4161416803021652,1.6321948647008448,1.0370318144291486,1.4159356970587567,-0.27547884140308426,-0.93444311904979,2.0191814086282487,-0.008279050694382221,0.49416769417280937,1.236143738661434,2.043080032572467,1.6925453072963068,0.9775766674445794,0.750581314259713,0.36299313235587854,0.7686763629955313,1.1430322011950647,None,C,0.958983424371603,30.0,0,0,None,0,0
10835,Jeff Foster,2002,C,-0.47386461549464437,IND,1.0966312725981642,0.6951655763869875,0.09194196140624201,-0.37716210509342724,-0.4389313497876524,0.28378598362775737,-0.7132802394704281,-0.6577718930115207,-0.43934341260335874,-0.2578900756531057,-0.26561271227095923,0.2249231715311731,-0.012085366131799747,-0.07325296064394315,0.1156286887282963,-0.5379370135814867,1.7181920239363397,0.9778223860899261,1.2786108629263129,-0.5125192042247183,0.4896925417584981,0.09956946182883543,-0.2580967136396696,1.061108635002807,-0.3866017418260336,0.02048845404284912,-0.00036398438487604155,-0.7057286022619753,0.8474857458999817,1.7763114398387785,1.3214103411148186,1.7252272119620722,-0.7506638889458337,0.49977958537986006,-0.06912985265261874,0.051703707636282036,-0.9682432827511851,0.024130009032270718,1.0745269938318893,0.4548862796950368,0.5116887902062898,-0.06252924836016338,0.2699807904228721,0.05431555458309644,-0.25158983471202134,None,C,0.10633907349556722,40.0,0,0,None,0,0
21640,Udonis Haslem,2021,C,3.5159134164626296,MIA,-2.0134861265572597,-0.8629548885632524,-1.8071048845656141,-0.54918445841136,-1.0687557517131951,5.092544864032791,-1.1079351343064583,-1.2370419347236015,-2.2105925345128203,-0.153580882696462,-0.6897018747068148,3.7548317211431383,4.473807236761079,-1.0166538967130099,-1.0808877870417841,-3.7632823279925915,-1.1162377457597643,-0.9952773318319672,-1.1014508471326845,-1.065760695897904,-1.5935259333392966,-1.0157743440450713,-1.3062191451498366,-2.154380922747305,-0.762260412973517,6.0475556315933,4.310028888545776,-1.7886926609618052,-1.1324372529586157,-1.1898740810201383,3.3556400933713997,1.8797486145918176,-1.5147065984086006,-1.933307479536855,-1.0185468206407002,-1.7220246451706198,2.078262043408309,-0.6353639666425404,-1.1469965453040423,-0.8872725508903614,3.7076350173841184,6.14043589645588,4.618269844436956,6.459921676258259,-0.44271755355418835,None,C,0.4570646172678253,32.0,0,0,None,0,0
19493,Dwight Howard,2017,C,1.0572716887834885,ATL,0.8139749827998146,1.695625113101602,1.0816992290856802,0.9636479892689709,0.3063367683423929,1.9075201195378741,-1.0166369445357801,-1.1250468718536013,-1.8648683530284578,1.5836433972457333,1.0359275257905427,1.3605225825157556,1.402207284439191,1.1718188092615278,2.2204707134983512,-0.9860027622644602,4.1453729151927705,3.3215917801443027,3.7615009206205556,-0.24361272789234598,0.6688714439951432,1.934198237050024,1.5377787257934212,1.382726954428925,0.8374535622831069,1.3493606708421158,1.089866394755976,-1.4779438507277374,2.3399433204099553,2.3372030314508647,2.245698808273033,2.5664485019132925,-0.5742201418043884,-0.15741127584229403,1.1478201278834415,0.8819688688657239,0.1057181788028501,1.1832729172796437,2.999901929122129,1.9750324651685542,1.2519632810050598,0.586500512133342,0.5699077738711124,0.7135795571307461,0.9151917240376048,None,C,0.2167731580140993,39.0,0,8,None,0,0
22101,Taj Gibson,2021,C,2.298866464610181,NYK,0.11143305115440832,-0.7335116552787646,0.10518383764379063,-0.4639049163431689,-0.7582269623855218,1.6583915451398836,-0.99742812054113,-1.1052079807566102,-0.7459773393850684,-0.10028160463984916,-0.3379018000767643,1.2389504484312297,1.1282301670786123,-0.344874435390749,-0.34616074833091015,-0.00823550693598752,1.8880450860540106,0.3191824888693775,0.8213855463437283,-0.6367952429696504,0.21208798393364703,1.6766395799298166,-0.7091662093271587,0.744151960858356,-0.5463404188905693,0.45588580428549597,1.1045999779645703,-1.3607957111411497,0.39460878336471517,1.6936647782765757,0.28344828022972063,0.9178600706934028,-0.8882070535851967,0.2926755459426794,1.5827362059672174,-0.2473039798791285,-1.619111126841357,0.6297857053023953,0.8404380122442984,0.7671420555858053,1.1267601324635634,0.20446991540175247,1.4718007535236037,0.5995153433525581,0.2836553409973096,None,C,0.5616471991850396,31.0,0,0,None,0,0
5689,Luc Longley,1992,C,-1.0756976701409968,MIN,0.3164309801294741,-0.8036461953942383,-0.5205274553167715,-0.7311394038807065,-0.7452333495467064,0.11537607119512683,-0.5699757849838202,-0.6500087982326087,-1.0275001758114701,-0.6775645175820182,-0.6675411579959863,-0.026061894782352886,-0.03636656436766927,-0.64234421548466,-0.5998889151948343,-0.2847046833596516,-0.22293472908141412,0.21364127479245512,0.06653899951854389,-0.6301017845125735,-0.4282655757883912,0.8724254925032281,-0.010998984545373649,0.4713328342756484,-0.7278140819693548,-0.5505908798946711,-0.09788184204664642,-0.7602911872614274,0.04459616603054595,0.03524535958454822,1.357150761372221,0.8078891293824497,-0.6741330816721577,0.14478249585452252,1.7735497129632083,1.5194859925632278,-0.6059133765506944,-1.0616690196943852,-0.2486414145041175,-0.8269608784745611,-0.7289445768869042,-1.0195908373292104,0.627939035834889,-0.5716649698534295,-0.8643248076020398,None,C,-2.0497275161087303,67.0,0,0,None,0,0
2514,Chuck Nevitt,1985,C,-0.37041022813879076,LAL,-2.006403924935852,-0.9647719493515001,-1.5801880825026993,-1.2189903227491907,-1.2036815828199998,-1.918282489203914,-0.4418031073740392,-0.5799417629203515,-0.7493070217772363,-1.21277209727984,-1.1884155501501739,-2.0600159148503896,-1.9526320982910916,-1.0846327848342074,-0.927805152966089,-3.1169330484741136,-0.8118527235727223,-0.5899684859550203,-0.721057253589422,-0.9431301095683178,-1.410210276813482,1.5747649738380751,-0.7537324860105352,-0.4752071753827622,-1.2362244660748716,-1.9052994398173366,-2.537544141668293,-0.6357395053126521,0.7360399469993744,1.1800280401444878,2.1213563014215695,2.107108870530551,-0.90668199939559,-1.7749838816514323,8.710505715317694,2.4209355853300227,0.37925138287712773,-0.8280687783421218,-1.140359325791253,-1.0387612569350864,-2.6899569941596573,-4.018526480538516,2.059547166682358,-2.4826269674164925,-0.5896736908780607,None,C,1.6622846997311755,20.0,0,0,None,0,0
7430,Robert Werdann,1996,C,-0.5940858634492248,BKN,-1.6965448511405326,-0.9100160122794219,-1.2761544492268317,-0.8743965411850946,-0.952599594299637,0.6946329993888848,-0.74790143616913,-0.808011091029804,-1.265297991002784,-0.7199819600191675,-0.769658204643302,0.40869332015924753,0.2642445351575593,-0.837715314256451,-0.703616842902158,-0.9763599183962888,-0.8071835006703809,-0.5826656544164774,-0.6744782422105006,-0.8978922140799697,-0.606794732842097,-0.4256776565179662,-1.009596197441375,-0.9368927351829379,-0.9055463799113366,0.11082011260819455,-0.005173946616936956,-0.9702557991279969,0.3527336823683802,-0.17324125491708336,1.342140216362982,0.6983593286731095,-0.9885130473287107,0.9300314873285236,0.5428052378196685,-0.2507694154995968,0.2231921222784003,-0.6545503930123205,-0.8965191957891129,-0.8174719101301781,0.12329357459591744,-0.5528108179534645,1.0316351256323937,-0.12166985251856825,-0.4556466778108662,None,C,-0.789083755548818,52.0,0,0,None,0,0
